name,userType,dogOwner,parent
Kurt Feil,Resident,false,false
Vanessa Hackett DVM,Resident,false,true
Ginger Turcotte,Resident,true,true
Mario Ebert,Resident,true,false
Rita Mueller,Resident,false,false
Evelyn Wilkinson,Resident,true,false
Raymond Jacobs V,Resident,true,false
Vanessa Barrows,Resident,true,true
Holly Hegmann,Resident,true,true
Rose Howell,Resident,true,false
Randall Mohr,Resident,false,false
Daniel Green Sr.,Resident,false,true
Carroll Nader,Resident,true,true
Ms. Loren McGlynn,Resident,false,true
Lamar Mann,Resident,false,false
Crystal Schulist,Resident,false,false
Eileen Reinger,Resident,false,true
Morris Simonis Jr.,Resident,true,false
Rodolfo Raynor,Resident,false,false
Tommie Howell,Resident,false,false
Lola Schultz,Resident,true,false
Misty Goldner,Resident,false,true
Ivan Zieme,Resident,false,false
Patrick Gerhold,Resident,false,false
Lela Welch,Resident,false,false
Bobby Dietrich,Resident,true,true
Mitchell Koss,Resident,false,true
Miss Dwayne Ward,Resident,false,false
Pamela Runolfsdottir,Resident,false,false
Antonio Wyman,Resident,false,false
Sonya Wuckert,Resident,false,true
Doris Osinski,Resident,false,true
Rachael Purdy,Resident,true,true
Katrina Klein,Resident,false,false
Elsa Kertzmann,Resident,false,false
Evan Ryan,Resident,false,true
Mrs. Sherman Strosin,Resident,false,false
Jeannie Hane,Resident,true,false
Kurt Bednar,Resident,true,true
Mrs. Diane Schulist,Resident,true,false
Kyle Satterfield,Resident,true,false
Lucas Cormier,Resident,false,true
Ella Spinka,Resident,true,false
Glen Hermiston,Resident,false,false
Nathan Bergstrom,Resident,false,true
Paulette Heaney,Resident,true,true
Mildred Block,Resident,false,false
Brendan Gibson,Resident,true,true
Annette Beier,Resident,true,false
Evan Kreiger,Resident,false,true
Wesley Mann,Resident,true,true
Miss Tim Kshlerin,Resident,false,false
Merle Thiel,Resident,true,true
Sharon Pollich,Resident,false,true
Marcos Langworth,Resident,true,true
Clayton Muller,Resident,true,true
Warren Wyman,Resident,false,false
Nichole Corkery,Resident,false,true
Guillermo Lueilwitz,Resident,false,true
Alan Grady,Resident,true,false
Donald Treutel,Resident,false,false
Jeannie Franecki,Resident,true,true
Maggie Beatty,Resident,false,false
Terrance Mann,Resident,true,false
Sherman Boehm,Resident,false,true
Roger Zboncak,Resident,false,true
Tommie Bailey PhD,Resident,false,true
Shannon Tillman Sr.,Resident,true,false
Jonathan Mayert,Resident,true,true
Gregory Crona,Resident,true,false
Dr. Charlie Grady,Resident,false,false
Wendell Gusikowski,Resident,true,true
Muriel Williamson,Resident,true,false
Richard Goyette,Resident,false,false
Kyle Volkman,Resident,true,true
Loren Oberbrunner V,Resident,false,true
Erica Goyette,Resident,false,false
Debbie Schamberger,Resident,false,true
Henry McClure I,Resident,false,false
Alton Wolff,Resident,true,false
Monica Lynch,Resident,false,true
Mrs. Eduardo West,Resident,false,false
Ruth Abernathy III,Resident,false,true
Joanna Nikolaus,Resident,true,false
Daryl Jenkins,Resident,true,false
Doreen Gottlieb,Resident,true,true
Marshall Corkery,Resident,true,true
Ada Little,Resident,true,false
Ray Glover,Resident,true,false
Dallas Cummerata,Resident,true,true
Ms. Marilyn Turcotte,Resident,true,false
Toni Ullrich,Resident,false,true
Mrs. Miranda Yundt,Resident,true,true
Mr. Vicky Halvorson,Resident,true,false
Annette Mohr,Resident,true,false
Juanita Flatley,Resident,true,true
Percy Mosciski II,Resident,true,false
Ismael Kilback,Resident,false,false
Maurice Schuppe,Resident,false,true
Sammy Wiza,Resident,false,false
Orville McLaughlin,Resident,false,true
Ms. Blanca Schamberger,Resident,false,false
Mrs. Jodi Hane,Resident,false,true
Deborah King,Resident,false,true
Ms. Lucy Konopelski,Resident,false,true
Diana Sawayn,Resident,true,true
Phil Abernathy,Resident,true,true
Allan Hessel,Resident,false,true
Ms. Fredrick Rohan,Resident,false,true
Christopher Wisoky,Resident,true,true
Carlton Bechtelar,Resident,false,true
Mr. William Mante,Resident,false,true
Elena Fay,Resident,false,true
Cecilia Reichel,Resident,true,false
Bradley Mayert,Resident,true,false
Becky Koch,Resident,true,false
Karla Mayer,Resident,true,false
Ms. Joel Boyle,Resident,false,true
Philip Daniel,Resident,false,false
Margarita Hoeger,Resident,true,true
Danielle Dickens,Resident,true,true
Alyssa Quitzon DDS,Resident,false,false
Carla Casper,Resident,false,false
Leland Barrows,Resident,false,true
Christian Harris,Resident,true,false
Donna Klein,Resident,true,true
Van Kessler,Resident,true,false
Mrs. Marion Jerde,Resident,true,false
Dominick O'Kon,Resident,false,true
Heather Ziemann,Resident,false,false
Lester Lueilwitz,Resident,false,true
Fernando Bayer,Resident,true,true
Dr. Kay Kuvalis,Resident,false,false
Darren Crona,Resident,false,false
Valerie Stehr,Resident,false,true
Amelia Murray,Resident,false,false
Alice Borer,Resident,true,false
Glenn Ward IV,Resident,false,false
Tommy Watsica,Resident,false,false
Virginia Mante,Resident,true,false
Terry Turcotte,Resident,true,false
Samuel Kunze,Resident,true,false
Hector Strosin,Resident,false,false
Meghan Ferry,Resident,false,false
Joshua Lesch,Resident,true,true
Elijah Ward,Resident,true,false
Chad Tremblay,Resident,true,true
Jamie Steuber,Resident,false,true
Mark Shanahan,Resident,false,true
Hugo Trantow,Resident,false,false
Marguerite Abshire,Resident,false,false
Wanda Graham,Resident,true,true
Sylvester Wiza,Resident,true,true
Charles Gleason,Resident,true,true
Frances Smith,Resident,false,true
Isaac Doyle,Resident,false,false
Dr. Eddie Nitzsche,Resident,true,false
Jody Wilkinson,Resident,true,false
Ms. Debra Douglas,Resident,false,false
Gilberto Boyle,Resident,false,false
Philip Hoppe,Resident,true,false
Gary Torphy,Resident,true,true
Alyssa Bogan,Resident,true,false
Mrs. Leonard Mohr,Resident,false,true
Jodi Toy,Resident,true,false
Darren Carter,Resident,true,false
Kenny Marquardt,Resident,true,false
Audrey Herman,Resident,false,true
Ms. Mindy Collins,Resident,true,false
Justin Vandervort,Resident,true,false
Mrs. Francisco Crona,Resident,false,true
Kay Schamberger,Resident,false,false
Christian Shanahan,Resident,false,false
Rose McKenzie,Resident,false,true
Marcos Barrows,Resident,true,false
Melissa Williamson,Resident,false,true
Rick Cartwright,Resident,true,true
Carolyn Kirlin,Resident,false,false
Rosemarie Murphy,Resident,false,false
Michael Kozey,Resident,true,false
Randall Nienow II,Resident,true,false
Claire Corwin,Resident,true,false
Justin Hammes,Resident,false,true
Mathew Harris II,Resident,false,false
Mr. Carlton Connelly,Resident,false,true
Jonathon Koch,Resident,false,true
Kristina Hilpert,Resident,true,true
Whitney Graham,Resident,true,true
Cecilia Parisian,Resident,true,true
Edna Windler,Resident,true,false
Rolando Ferry,Resident,false,false
Julian Emard,Resident,true,false
Jody Shanahan,Resident,false,true
Lora Purdy,Resident,true,true
Kate Douglas,Resident,true,true
Bradley Gottlieb I,Resident,true,false
Erik Wyman,Resident,true,true
Christie Bartell,Resident,false,false
Micheal Treutel,Resident,true,true
Terry Hagenes,Resident,true,true
Gail Romaguera I,Resident,false,true
Jody Sauer,Resident,false,true
Troy Treutel,Resident,false,true
Charlene Ankunding,Resident,true,true
Nora Borer,Resident,true,true
Miss Renee Borer,Resident,false,true
Abel Collier,Resident,true,false
Ricardo Rolfson,Resident,false,true
Darryl King Jr.,Resident,true,true
Shari Reinger,Resident,true,true
Eula Berge,Resident,true,true
Charlotte Kertzmann,Resident,true,false
Bernadette Kunze Jr.,Resident,false,true
Robyn Cassin,Resident,false,false
Sherry Sipes II,Resident,false,true
Dexter Kub,Resident,false,true
Cathy Stehr,Resident,false,true
Jackie Schroeder,Resident,false,false
Leah Wisozk,Resident,false,false
Jacob Doyle,Resident,false,false
Carrie Stoltenberg,Resident,true,true
Marcia Beahan,Resident,false,false
Jesus Lemke,Resident,false,false
Miss Claudia Sporer,Resident,true,true
Eva Weimann,Resident,false,false
Rosemary Murazik,Resident,false,true
Pam Labadie,Resident,false,true
Leo Walter,Resident,true,true
Shannon Mante,Resident,false,true
Gregg Bednar,Resident,false,false
Lamar Reichert,Resident,false,false
Shelly Legros,Resident,true,false
Betty Mills,Resident,true,false
Barry Reilly,Resident,false,true
Charlotte Schneider,Resident,false,false
Jamie Carroll,Resident,true,false
Alberta Thompson,Resident,false,true
Donnie Feest,Resident,true,true
Ervin Ritchie,Resident,false,false
Kim Crist V,Resident,false,false
Annie Marquardt,Resident,false,true
Regina Lubowitz,Resident,false,true
Grady Cronin I,Resident,false,false
Russell Reichert,Resident,false,true
Jose Feeney,Resident,false,false
Esther O'Connell,Resident,true,true
Geoffrey Stanton,Resident,true,false
Dwayne Bauch,Resident,false,true
Kerry Schmitt,Resident,true,false
Vicky Leannon,Resident,false,false
Stephen Abernathy,Resident,false,false
Damon Miller,Resident,true,true
Constance Ebert,Resident,true,true
Brandon Bauch,Resident,false,true
Gina King,Resident,false,true
Mrs. Jeanette Hartmann,Resident,false,false
Tony Hand,Resident,false,true
Dave Schamberger,Resident,false,false
Kristi McDermott,Resident,false,false
Kari Collier,Resident,true,true
Josephine Deckow,Resident,true,false
Rita Sawayn,Resident,false,true
Sonya Windler,Resident,false,true
Pat Wiegand,Resident,true,false
Horace Koelpin,Resident,true,false
Rosa Bechtelar,Resident,true,true
Mr. Blanche Jakubowski,Resident,false,true
Marlon Larson,Resident,true,true
Sam MacGyver,Resident,false,true
Georgia Lindgren,Resident,true,true
Homer Pacocha,Resident,false,false
Willis Gleichner Sr.,Resident,true,false
Eduardo Sipes,Resident,false,false
Ron Zemlak,Resident,true,true
Guy Sanford I,Resident,true,true
Jerald DuBuque,Resident,false,false
Kimberly Sporer,Resident,false,false
Adrian Romaguera,Resident,false,true
Craig Lind,Resident,true,true
Natalie Wolff,Resident,true,false
Dr. Yvonne Mante,Resident,false,true
Horace Roberts,Resident,true,false
Salvatore Hickle,Resident,true,true
Bonnie Mante,Resident,false,true
Whitney Huel,Resident,false,true
Leslie Rippin,Resident,true,true
Emma Parisian,Resident,true,false
Gayle Cummerata,Resident,false,true
Mrs. Laurie Bode,Resident,true,true
Theodore Mayer,Resident,true,false
Dr. Jessie Lueilwitz,Resident,false,false
Elena Breitenberg DDS,Resident,false,true
Nathaniel Mante I,Resident,true,false
Troy Pacocha,Resident,false,false
Ms. Edna Considine,Resident,true,false
Marc Gottlieb,Resident,true,true
Mr. Sam Johnston,Resident,false,false
Alberto Anderson,Resident,false,false
Gordon Hoppe,Resident,true,false
Mable Jacobson,Resident,false,false
Brooke Hand,Resident,false,false
Melanie Breitenberg,Resident,false,false
Adam Graham,Resident,true,true
Duane Muller,Resident,false,false
Miss Bradford Rau,Resident,true,false
Roosevelt Spinka DVM,Resident,false,false
Julius DuBuque,Resident,true,false
Lonnie Ratke,Resident,true,false
Shane Hettinger,Resident,true,false
Russell Kuhlman,Resident,true,true
Mrs. Leonard Kerluke,Resident,true,false
Clyde Bergnaum,Resident,false,true
Tom Gutkowski,Resident,true,false
Kristie Nikolaus,Resident,false,true
Grace Hamill,Resident,false,false
Wanda West,Resident,false,false
Karl Bechtelar,Resident,true,true
Silvia Beier,Resident,false,false
Jim Aufderhar,Resident,true,false
Joshua Graham,Resident,true,true
Meredith Deckow,Resident,false,true
Russell Barton,Resident,false,true
Sherman Fadel,Resident,true,false
Velma Larson,Resident,true,false
Melvin Lehner,Resident,false,false
Clarence Bauch,Resident,false,false
Alberto Wolf,Resident,true,false
Marsha Connelly,Resident,false,true
Holly Lebsack,Resident,true,false
Erick Carter,Resident,false,false
Sally Marks,Resident,false,false
Shelly Weimann,Resident,false,false
Lynne Towne,Resident,false,false
Mr. Laverne Stehr,Resident,true,false
Inez Shanahan MD,Resident,false,true
Gabriel Adams,Resident,true,false
Randall Hessel,Resident,true,true
Ronnie Roberts,Resident,false,false
Randal Schaefer,Resident,false,false
Jane Schmitt,Resident,true,true
Steve Bode,Resident,false,true
Kenny Osinski,Resident,true,true
Jeffery Wilkinson,Resident,true,true
Jessie Harber,Resident,false,false
Floyd Sauer,Resident,false,true
Renee Halvorson,Resident,false,true
Irving Stiedemann,Resident,true,true
Suzanne Hills,Resident,false,true
Ismael Gottlieb DDS,Resident,false,false
Sherman Bartell,Resident,true,true
Miss Stanley Heller,Resident,true,true
Bill Weber,Resident,true,false
Dora Emard,Resident,true,true
Jack Rowe,Resident,false,false
Lorene Krajcik DVM,Resident,false,true
Dr. Chester Cummings,Resident,true,true
Stuart Feeney,Resident,false,false
Maryann Macejkovic,Resident,true,true
Miss Leon Torp,Resident,true,true
Raquel O'Keefe,Resident,true,false
Cora Streich,Resident,true,true
Stephanie Willms MD,Resident,true,true
Esther Collins,Resident,false,false
Franklin Rice,Resident,false,false
Joan Kris,Resident,false,false
Ms. Carla Hansen,Resident,false,false
Nancy Hermiston,Resident,false,false
Edith Fahey,Resident,false,true
Paul Gutkowski,Resident,true,false
Christie Klocko,Resident,false,true
Gretchen Thompson,Resident,true,false
Hattie Tillman,Resident,true,false
Mrs. Kerry Mann,Resident,true,false
Mr. Faith Frami,Resident,true,true
Joann Marquardt,Resident,false,true
Dr. Tim Wiegand,Resident,false,false
Brooke Durgan,Resident,true,false
Gail Gibson MD,Resident,false,false
Alice Mayert,Resident,true,false
Darla Lynch,Resident,true,true
Lorena Trantow,Resident,false,true
Aubrey Jerde,Resident,true,false
Pablo Ward,Resident,false,true
Kyle Boehm PhD,Resident,true,false
Dr. Raymond Wunsch,Resident,false,false
Dominick Stanton II,Resident,false,false
Lucy Hayes,Resident,false,false
Ms. Edith Kessler,Resident,true,false
Lana Kessler,Resident,true,false
Sophie Mayer,Resident,true,false
Cecilia Franecki,Resident,true,false
Rene Rippin,Resident,false,false
Gerald Gislason,Resident,false,false
Sam Beer,Resident,false,false
Terrell Mohr,Resident,true,true
Max Medhurst,Resident,true,false
Eleanor Schneider,Resident,false,false
Orville Ritchie,Resident,false,false
Kristen Marvin,Resident,true,false
Dr. Sammy Terry,Resident,true,false
Brooke Abshire PhD,Resident,false,true
Nathan Wolf,Resident,true,false
Allen Brakus,Resident,true,false
Geoffrey Brown,Resident,false,true
George Moore,Resident,true,false
Ms. Randolph Bergnaum,Resident,false,true
Willard Kreiger,Resident,false,true
Javier D'Amore,Resident,true,true
Miss Marcia Hettinger,Resident,true,true
Laverne Pouros,Resident,false,true
Miss Marcia Ullrich,Resident,true,false
Dr. Guadalupe Torphy,Resident,true,false
Doug Gerlach,Resident,true,true
Bessie Gottlieb,Resident,false,false
Jamie Windler,Resident,true,false
Francis Pollich,Resident,true,true
Roland Legros,Resident,true,false
Bernard Watsica,Resident,true,false
Emilio Walsh,Resident,false,true
Sophie Smith,Resident,false,true
Derek Moen,Resident,false,true
Isabel Bechtelar,Resident,false,true
Susan Marks,Resident,false,false
Clark Kub,Resident,false,false
William Hudson I,Resident,false,true
Lance Boyer,Resident,false,true
Constance Mayert DDS,Resident,true,false
Ms. Frances Gutkowski,Resident,false,false
Mrs. Jamie Fay,Resident,true,false
Megan Mosciski,Resident,false,false
Allan Olson,Resident,false,false
Miss Celia Torp,Resident,true,true
Vincent Schultz,Resident,false,true
Miss Jeremy Heathcote,Resident,true,true
Eric Gutmann V,Resident,false,false
Miss Adrienne Mann,Resident,true,true
Dr. Kim Hodkiewicz,Resident,false,true
Krystal Fay,Resident,true,true
Kelli Blick,Resident,false,false
Silvia Torp,Resident,true,true
Kathryn Hickle,Resident,true,true
Carol Osinski,Resident,false,true
Erma Zieme,Resident,true,false
Tami Gerhold,Resident,true,true
Mrs. Shirley Rice,Resident,false,false
Donald Steuber IV,Resident,true,true
Ms. Gilberto Batz,Resident,false,true
Ross Okuneva,Resident,false,false
Jeremiah McCullough,Resident,true,false
Damon Kulas,Resident,false,true
Dennis O'Reilly,Resident,true,false
Maureen Kertzmann,Resident,true,false
Elizabeth Balistreri,Resident,true,true
Alton Collier,Resident,false,false
Leonard Batz,Resident,true,true
Billy Langworth,Resident,false,false
Neal Lemke,Resident,false,true
Ms. Dale Feil,Resident,true,false
Theresa Maggio,Resident,false,false
Herbert Hyatt,Resident,true,false
Gina Smith,Resident,false,true
Angelica Bogisich,Resident,false,false
Jonathon Kihn,Resident,false,true
Viola Bartell,Resident,false,false
Isaac Hamill,Resident,false,false
Madeline Lebsack,Resident,true,false
Lisa Brekke,Resident,false,true
Salvador Hegmann,Resident,false,true
Chris Shanahan,Resident,true,true
Ruth Haag,Resident,true,false
Austin Sipes,Resident,false,false
Edith Oberbrunner,Resident,true,true
Mr. Jorge Koelpin,Resident,false,false
Ralph Herman,Resident,true,true
Sandra Sipes,Resident,true,true
Carla Kemmer,Resident,true,false
Spencer Pfannerstill,Resident,true,false
Teresa Green,Resident,true,true
Morris Leuschke,Resident,true,true
Cathy Green,Resident,false,false
Yvonne Doyle,Resident,false,false
Constance Stanton,Resident,true,false
Clifton Cummerata,Resident,false,false
Jennifer O'Hara,Resident,true,true
Ada Ebert,Resident,false,true
Edwin Schmidt,Resident,true,true
Kristina Harris,Resident,false,true
Ella Rempel,Resident,true,true
Angela Schmidt,Resident,false,false
Mrs. Martin Dicki,Resident,false,false
Noah Runolfsdottir,Resident,true,true
Ted Reilly,Resident,true,false
Rosalie Douglas,Resident,false,true
Gilberto Bruen,Resident,true,false
Ada Wolff,Resident,false,true
Lynn Schuppe,Resident,true,false
Sherri Crooks,Resident,false,false
Enrique Sipes,Resident,false,true
Leticia Klein,Resident,false,false
Connie O'Keefe,Resident,false,false
Rodolfo Greenholt,Resident,true,true
Jean Ratke,Resident,false,false
Moses McKenzie,Resident,false,false
Elizabeth Funk,Resident,true,false
Leo Bahringer,Resident,false,false
Mr. Emily Bartoletti,Resident,true,false
Julio Veum,Resident,false,false
Ernesto Bashirian,Resident,false,false
Elijah Heidenreich,Resident,false,false
Lorena Rempel,Resident,false,true
Camille Sawayn,Resident,true,true
Zachary Ferry,Resident,false,true
Darrel Wisoky,Resident,true,true
Bennie Langosh,Resident,false,true
Blake Brown,Resident,false,false
Valerie Ullrich,Resident,true,false
Clifford Koss,Resident,false,true
Melba Bartell,Resident,false,true
Willie Satterfield,Resident,true,false
Megan Turner,Resident,true,false
Darin Hirthe,Resident,true,true
Freda Hahn,Resident,false,false
Tracy Breitenberg,Resident,false,false
Lola Bechtelar,Resident,true,true
Marlon Schumm,Resident,false,false
Mr. Tommie Brown,Resident,false,false
Camille Skiles,Resident,true,false
Derrick Schamberger,Resident,true,false
Ms. Hilda Rohan,Resident,true,true
Brad Schultz,Resident,false,true
Marta Dickens,Resident,false,false
Phyllis Ward,Resident,false,false
Kelley Wolf,Resident,false,true
Winston Gottlieb,Resident,false,true
Wade Brown,Resident,true,true
Ms. Karen Flatley,Resident,false,false
Ricky Emard,Resident,false,false
Jamie Schiller,Resident,true,false
Angelina Torp,Resident,false,false
Alfonso Crooks DDS,Resident,true,false
Donna Blanda,Resident,false,true
Olga Klein,Resident,false,false
Mr. Doreen Torp,Resident,true,false
Clifton Williamson,Resident,false,false
Lauren Walter,Resident,false,false
Alicia Koelpin,Resident,true,false
Mary Hoeger,Resident,true,true
Theodore Swaniawski,Resident,false,true
Marcos Medhurst,Resident,false,false
Ethel Reilly PhD,Resident,true,false
Doug Flatley,Resident,true,false
Christopher Bins,Resident,true,false
Francis Leffler,Resident,true,false
Carole Grimes,Resident,true,true
Denise Bergstrom,Resident,false,true
Luther Kuphal,Resident,false,true
Mr. Sadie Boyle,Resident,true,false
Martha Purdy,Resident,true,false
Judy Klein DVM,Resident,false,true
Cristina Walker,Resident,true,false
Harold Connelly,Resident,true,true
Essie Reynolds,Resident,false,false
Amos Rau,Resident,true,false
Celia Roberts,Resident,true,true
Conrad Ortiz,Resident,false,true
Vickie Murazik I,Resident,false,true
Ora Gleason,Resident,false,true
Oscar Beier,Resident,true,true
Ms. Alvin Auer,Resident,true,false
Sammy Nienow,Resident,true,true
Jeanette Feest,Resident,false,true
Tanya Leffler PhD,Resident,true,true
Hubert Zboncak,Resident,true,true
Jean Larson DVM,Resident,false,true
Dwight Friesen,Resident,true,true
Brent Bergstrom,Resident,false,false
Herbert Dooley,Resident,false,false
Delbert Cummings,Resident,true,true
Trevor Schulist,Resident,true,true
Gustavo Hickle,Resident,false,false
Archie Hayes,Resident,true,true
Rudy Kessler,Resident,true,false
Ernest Volkman,Resident,false,false
Sarah Lindgren,Resident,true,true
Alfredo Daugherty,Resident,false,true
Ralph Greenholt,Resident,false,false
Ken Kassulke,Resident,false,true
Stephanie Bahringer,Resident,true,true
Muriel Quigley,Resident,false,false
Francisco Simonis,Resident,true,true
Zachary Jacobson,Resident,false,true
Eula Kuvalis DDS,Resident,false,true
Dr. Daryl Block,Resident,true,false
Jared Fay,Resident,true,true
Jackie Schaden,Resident,true,true
Nelson Kozey,Resident,false,false
Pauline Reynolds,Resident,false,false
Rufus Beahan,Resident,false,false
Jacob Anderson,Resident,false,true
Marlon Gerlach,Resident,true,true
Jim Mraz,Resident,false,true
Edna Schowalter,Resident,true,true
Krystal Daniel,Resident,false,true
James Lueilwitz,Resident,true,true
Mr. Dallas Roberts,Resident,true,false
Mr. Darla Legros,Resident,true,true
Christy Stanton,Resident,false,false
Sylvia Nolan,Resident,false,true
Lowell Lang,Resident,false,false
Rex Quitzon,Resident,false,false
Patricia Abernathy,Resident,false,false
Marvin Collier,Resident,false,false
Donald Waelchi Jr.,Resident,false,false
Dr. Jason Yundt,Resident,true,false
Noel Koelpin,Resident,true,false
Miss Eileen Wintheiser,Resident,false,true
Elias Watsica,Resident,true,false
Lance Nader,Resident,false,false
Ms. Cory Howell,Resident,true,true
Karla Kemmer,Resident,true,false
Lori Grimes,Resident,true,true
Tyler Pfannerstill,Resident,true,false
Clarence Crooks,Resident,true,false
Phil Walker,Resident,true,false
Francis Altenwerth,Resident,true,false
Terry Koch,Resident,false,true
Dr. Francisco Mitchell,Resident,true,false
Mrs. Christina Emmerich,Resident,true,true
Leticia Bartell,Resident,true,true
Sadie Reichert,Resident,true,true
Wesley Waelchi,Resident,true,false
Dwayne McGlynn,Resident,false,false
Carole Huel,Resident,false,true
Miss Judy Sporer,Resident,false,false
Salvatore Deckow,Resident,true,false
Lester Monahan,Resident,false,false
Joshua Pacocha,Resident,true,true
Cory Lowe,Resident,false,true
Kent Willms III,Resident,true,false
Marian Breitenberg,Resident,true,true
Gail Kozey PhD,Resident,true,false
Greg Beier,Resident,true,true
Stacy Klein,Resident,false,false
Antoinette Leuschke,Resident,false,false
Jeannie Kilback,Resident,false,false
Phil Ward,Resident,false,false
Mrs. Domingo Hermiston,Resident,false,true
Kelli Zieme,Resident,false,false
Gwen Maggio,Resident,false,false
Mrs. Holly Lockman,Resident,true,true
Charlie Padberg I,Resident,true,true
Amber Hyatt,Resident,true,true
Dawn Kling,Resident,false,true
Cesar Streich,Resident,true,false
Desiree O'Connell,Resident,false,false
Madeline Feeney,Resident,true,true
Jeffery O'Conner,Resident,true,true
Emma Bartell,Resident,false,true
Kerry Swift V,Resident,false,false
Diana Douglas,Resident,true,true
Derrick Donnelly,Resident,false,true
Sylvia Klein,Resident,true,true
Mr. Andy Ernser,Resident,false,false
Velma Schowalter,Resident,false,true
Noel Veum,Resident,false,true
Ms. Rogelio Reichert,Resident,false,false
Kari Trantow,Resident,false,true
Misty Kihn,Resident,true,true
Henrietta Stanton,Resident,true,false
Mr. Jorge Lueilwitz,Resident,false,false
Christie Franecki IV,Resident,true,false
Susie Grady,Resident,false,true
Gina Gerlach,Resident,false,false
Susie O'Conner,Resident,true,true
Patty Pouros,Resident,true,true
Dr. Darla Armstrong,Resident,true,false
Mae Nikolaus,Resident,true,false
Ida Mann,Resident,false,true
Ernest Wiza,Resident,true,false
Carla Crist,Resident,true,true
Rufus Streich Jr.,Resident,false,true
Leticia Morissette,Resident,false,true
Edna Prohaska,Resident,true,false
Alexandra Kessler,Resident,true,false
Becky Balistreri,Resident,false,false
Cindy Keeling,Resident,false,false
Mr. Patricia Leannon,Resident,false,false
Patsy McClure,Resident,false,true
Eileen Schroeder,Resident,true,true
Frances Stehr,Resident,false,true
Alfonso Kreiger I,Resident,true,true
Krystal Marquardt,Resident,false,false
Shaun Lemke,Resident,false,true
Lula Trantow,Resident,false,true
Alfred Bartoletti MD,Resident,true,true
Steven Orn,Resident,false,false
Alvin Towne,Resident,true,false
Constance Oberbrunner,Resident,true,true
Angie Gorczany,Resident,false,false
Ms. Gwen Hackett,Resident,false,false
Dwight Reichel Sr.,Resident,true,true
Jean Fay,Resident,false,false
Natalie Prosacco,Resident,true,false
Lydia Satterfield,Resident,false,true
Mathew Windler,Resident,true,false
Courtney Stamm,Resident,false,false
Chester Stark,Resident,false,true
Miss Elizabeth Collier,Resident,true,false
Mabel Lynch,Resident,true,false
Isabel Robel,Resident,true,false
Nadine Miller,Resident,true,true
Mamie Keeling,Resident,false,true
Gretchen Johnston,Resident,false,true
Lillie Schulist,Resident,false,false
Kelvin Runolfsdottir,Resident,false,false
Orlando Wilderman,Resident,true,false
Miss Melody Dicki,Resident,false,true
Alan Reinger,Resident,false,true
Vanessa Krajcik,Resident,true,true
Dean Luettgen,Resident,true,false
Ms. Randal Strosin,Resident,false,false
Rickey Kling,Resident,false,true
Mark Hessel,Resident,false,false
Bradford Fahey,Resident,false,false
Tyrone VonRueden DVM,Resident,true,true
Mrs. Julius Gleichner,Resident,false,true
Marta Bartell,Resident,true,true
Leland Shanahan Jr.,Resident,true,false
Shirley Jacobs,Resident,false,false
Jonathon Runolfsson III,Resident,true,false
Alan McDermott,Resident,true,false
Felipe Gutkowski,Resident,false,false
Timmy Stehr,Resident,false,true
Charlotte Rosenbaum,Resident,false,true
Eloise Mante PhD,Resident,false,true
Marc Champlin,Resident,false,true
Robin Paucek,Resident,true,false
Marshall Cronin,Resident,false,true
Camille Christiansen,Resident,false,true
Eloise Bernhard,Resident,true,true
Irving Jacobs,Resident,true,true
Evelyn Flatley,Resident,false,false
May Roob,Resident,true,true
Cecelia Frami,Resident,true,true
Pablo Witting,Resident,false,true
Edwin Lockman,Resident,false,false
Erma Quigley,Resident,false,false
Nora Bahringer IV,Resident,true,true
Joshua Von,Resident,false,false
Tommy Ankunding V,Resident,true,false
Bert Rolfson,Resident,false,true
Nathaniel Glover,Resident,false,false
Rose Gibson,Resident,false,false
Abraham Beatty,Resident,true,true
Linda Nolan,Resident,true,true
Carmen Lakin,Resident,false,false
Lorena Berge,Resident,false,false
May Corkery,Resident,true,true
Connie Kling,Resident,false,false
Mr. Marvin Gerhold,Resident,false,true
Freddie Wolf,Resident,true,false
Jody Denesik,Resident,false,false
Johnathan Botsford,Resident,false,true
Alyssa Rogahn,Resident,false,false
Shawna Marquardt,Resident,true,false
Loretta Collier Sr.,Resident,true,true
Dr. Gwendolyn McClure,Resident,false,false
Jana Kuhlman,Resident,true,false
Melody Schroeder,Resident,true,true
Amelia Weissnat,Resident,false,true
Ms. Carmen Tremblay,Resident,false,false
Kelley Johns,Resident,true,false
Jeannette Marvin,Resident,true,true
Lydia Jacobson,Resident,false,true
Laverne Gaylord,Resident,true,true
Jay Welch DVM,Resident,false,false
Christian Toy,Resident,false,true
Maryann Dibbert,Resident,true,false
Dr. Gilbert Dicki,Resident,false,true
Lauren Marquardt,Resident,true,false
Josh Ziemann,Resident,true,false
Crystal Ankunding,Resident,false,false
Angelo Hessel,Resident,false,false
Kim Towne,Resident,false,true
Wendell O'Conner II,Resident,true,false
Dr. Ronnie Olson,Resident,false,false
Jamie Parisian,Resident,false,true
Crystal Murazik,Resident,true,false
Dr. Jose Quigley,Resident,false,false
Eva Stark,Resident,false,true
Dr. Kristin Koepp,Resident,false,false
Adrienne Littel,Resident,true,true
Kari Koelpin,Resident,false,false
Bradley Wiegand,Resident,false,false
Dixie Stiedemann,Resident,false,false
Gwendolyn Schultz,Resident,true,false
Elena Steuber,Resident,false,false
